Speaker: Simeon
  Tier Type: po, Annotations Count: 310
    Time Stamp: ('ts664', 'ts666'), Annotation: chaypi yugus (.........)guashapi 
    Time Stamp: ('ts667', 'ts670'), Annotation: chaypi menos juchu karka
    Time Stamp: ('ts675', 'ts676'), Annotation: menos juchu 
    Time Stamp: ('ts677', 'ts678'), Annotation: chay andoño  mas 
    Time Stamp: ('ts679', 'ts680'), Annotation: wiichimu chay mash shamuga 
    Time Stamp: ('ts681', 'ts682'), Annotation: imashutimi karka 
    Time Stamp: ('ts683', 'ts684'), Annotation: uttsukuchachu karka 
    Time Stamp: ('ts685', 'ts686'), Annotation: ashtaguanga
    Time Stamp: ('ts687', 'ts688'), Annotation: chay urguguna karkaka
    Time Stamp: ('ts689', 'ts691'), Annotation: imash urkuguna 
    Time Stamp: ('ts693', 'ts694'), Annotation: kunan maski chika rinka 
    Time Stamp: ('ts695', 'ts696'), Annotation: chaygualla ni voltarinalla
    Time Stamp: ('ts697', 'ts698'), Annotation: kay 
    Time Stamp: ('ts700', 'ts703'), Annotation: rumi kauga, chaygumanda juash 
    Time Stamp: ('ts705', 'ts706'), Annotation: chaigullami 
    Time Stamp: ('ts709', 'ts711'), Annotation: shinama 
    Time Stamp: ('ts715', 'ts716'), Annotation: sirvishka
    Time Stamp: ('ts717', 'ts718'), Annotation: ñukanchig amugugnaupi sirvishpi
    Time Stamp: ('ts719', 'ts720'), Annotation: ñuka amugunapi uchillitakash
    Time Stamp: ('ts721', 'ts723'), Annotation: ñuka yanu, shug amukunaman karash 
    Time Stamp: ('ts747', 'ts749'), Annotation: ñuka shug llata 
    Time Stamp: ('ts752', 'ts754'), Annotation: shug llata charini 
    Time Stamp: ('ts756', 'ts758'), Annotation: shuguataga reservadu
    Time Stamp: ('ts759', 'ts761'), Annotation: chaymanda ni mas na chari
    Time Stamp: ('ts769', 'ts771'), Annotation: maytashi diriginti kanga 
    Time Stamp: ('ts773', 'ts774'), Annotation: chayga shina 
    Time Stamp: ('ts775', 'ts776'), Annotation: de tsi 
    Time Stamp: ('ts777', 'ts778'), Annotation: payka guasipi shina trabajagua shinagualla 
    Time Stamp: ('ts781', 'ts782'), Annotation: ah ah , shuglla 
    Time Stamp: ('ts791', 'ts792'), Annotation: chay tilon cochaguan 
    Time Stamp: ('ts793', 'ts794'), Annotation: chi yana
    Time Stamp: ('ts795', 'ts796'), Annotation: kay yana urkun 
    Time Stamp: ('ts797', 'ts798'), Annotation: yakuta mitsashpa
    Time Stamp: ('ts799', 'ts801'), Annotation: peleana (........................)
    Time Stamp: ('ts803', 'ts804'), Annotation: chaypi
    Time Stamp: ('ts813', 'ts815'), Annotation: ah ah 
    Time Stamp: ('ts821', 'ts822'), Annotation: chaypiga ñuka na rrirkani
    Time Stamp: ('ts824', 'ts826'), Annotation: ñukaka na rrirkani piliapillagta
    Time Stamp: ('ts827', 'ts828'), Annotation: shina ñukanchig gintikuna piliagllata uyarkani
    Time Stamp: ('ts829', 'ts830'), Annotation: rrandy rrandy cochapambapi wishkarima
    Time Stamp: ('ts832', 'ts834'), Annotation: ñukanchigka yana urkuman 
    Time Stamp: ('ts835', 'ts837'), Annotation: apamush wishkanchi nin
    Time Stamp: ('ts838', 'ts841'), Annotation: chaymunda chulunyanakurku
    Time Stamp: ('ts845', 'ts846'), Annotation: ah ah 
    Time Stamp: ('ts847', 'ts850'), Annotation: yakutaga apargaka
    Time Stamp: ('ts858', 'ts861'), Annotation: ah ah (....................)
    Time Stamp: ('ts871', 'ts875'), Annotation: ah ah 
    Time Stamp: ('ts881', 'ts883'), Annotation: que 
    Time Stamp: ('ts885', 'ts886'), Annotation: Ortencia
    Time Stamp: ('ts887', 'ts888'), Annotation: cuñadami
    Time Stamp: ('ts891', 'ts892'), Annotation: cuñadami
    Time Stamp: ('ts893', 'ts897'), Annotation: mama Vicinta Jame mi karka mama
    Time Stamp: ('ts899', 'ts901'), Annotation: None
    Time Stamp: ('ts911', 'ts912'), Annotation: hay 
    Time Stamp: ('ts917', 'ts919'), Annotation: aaah
    Time Stamp: ('ts920', 'ts922'), Annotation: Orte Jamega 
    Time Stamp: ('ts923', 'ts925'), Annotation: kunanga viuda canga 
    Time Stamp: ('ts928', 'ts931'), Annotation: shina del todo, Reynaldu karkaka
    Time Stamp: ('ts933', 'ts935'), Annotation: amen amen 
    Time Stamp: ('ts936', 'ts938'), Annotation: (.....................)
    Time Stamp: ('ts939', 'ts940'), Annotation: na ñukaga
    Time Stamp: ('ts941', 'ts942'), Annotation: lola ñañukuna 
    Time Stamp: ('ts943', 'ts944'), Annotation: kunanga guañunami kani, na purinichu, chaymandaga guañurka
    Time Stamp: ('ts951', 'ts952'), Annotation: shina carca
    Time Stamp: ('ts964', 'ts967'), Annotation: gustangapa shamun
    Time Stamp: ('ts970', 'ts972'), Annotation: nachu machi shina, imaaaatash rruashka
    Time Stamp: ('ts974', 'ts975'), Annotation: None
    Time Stamp: ('ts976', 'ts978'), Annotation: are chinakuna sakin
    Time Stamp: ('ts980', 'ts982'), Annotation: kaypi satigshamunajun
    Time Stamp: ('ts984', 'ts986'), Annotation: chaytaga ñucantsiman
    Time Stamp: ('ts987', 'ts989'), Annotation: na rricurcandi
    Time Stamp: ('ts1011', 'ts1013'), Annotation: None
    Time Stamp: ('ts1014', 'ts1017'), Annotation: ari china rruanmi nin 
    Time Stamp: ('ts1019', 'ts1020'), Annotation: pero ñuka ñuka kutin chaygunaman na shamukani
    Time Stamp: ('ts1021', 'ts1022'), Annotation: kaygunanta china gente alta 
    Time Stamp: ('ts1023', 'ts1024'), Annotation: ñukaguuu
    Time Stamp: ('ts1025', 'ts1026'), Annotation: imash primullati canga
    Time Stamp: ('ts1027', 'ts1028'), Annotation: chay kay curso mersonda
    Time Stamp: ('ts1029', 'ts1030'), Annotation: chaydaga shina yumbu nishka
    Time Stamp: ('ts1031', 'ts1032'), Annotation: chaygunaguan 
    Time Stamp: ('ts1033', 'ts1034'), Annotation: pero paypura sobrinundi tiundi cazi cazi 
    Time Stamp: ('ts1035', 'ts1036'), Annotation: falsiarinajurka
    Time Stamp: ('ts1039', 'ts1040'), Annotation: mmm. kay Wingupanaman shamuran 
    Time Stamp: ('ts1041', 'ts1042'), Annotation: sombrerumada guayra aparan japiran nirka
    Time Stamp: ('ts1043', 'ts1044'), Annotation: pero chaygunaman na 
    Time Stamp: ('ts1045', 'ts1046'), Annotation: rrikurirka china , ñuka parullata tarirkani taydaga
    Time Stamp: ('ts1047', 'ts1048'), Annotation: chaymunda kunanga chulun kausan 
    Time Stamp: ('ts1049', 'ts1050'), Annotation: mashti ñuka primushu 
    Time Stamp: ('ts1051', 'ts1052'), Annotation: ñukata kutin na tantu iiiima ima 
    Time Stamp: ('ts1053', 'ts1055'), Annotation: ñuka na tanto nini, ni pay ni tanto nin 
    Time Stamp: ('ts1056', 'ts1059'), Annotation: na primupi rigsin 
    Time Stamp: ('ts1060', 'ts1062'), Annotation: kutin sugkunaka kutin ñukanchigka china primupi rigsinchig 
    Time Stamp: ('ts1064', 'ts1066'), Annotation: chayga kutin na tantu rru imasti 
    Time Stamp: ('ts1067', 'ts1068'), Annotation: ñukanchiga bien llevadoga
    Time Stamp: ('ts1069', 'ts1070'), Annotation: chaymandaga chaymandaga chayta shina guasha costeneros  
    Time Stamp: ('ts1071', 'ts1072'), Annotation: kayguta kay kiruta katish china guasha
    Time Stamp: ('ts1073', 'ts1074'), Annotation: imashti kanga 
    Time Stamp: ('ts1078', 'ts1082'), Annotation: ah ah shina 
    Time Stamp: ('ts1086', 'ts1088'), Annotation: ciertu chaypi sinchi churannimi 
    Time Stamp: ('ts1090', 'ts1092'), Annotation: ah ah 
    Time Stamp: ('ts1095', 'ts1096'), Annotation: shina mi karka 
    Time Stamp: ('ts1101', 'ts1102'), Annotation: ta ñukanchiga
    Time Stamp: ('ts1103', 'ts1104'), Annotation: tucutin
    Time Stamp: ('ts1105', 'ts1106'), Annotation: ñucanchi cunanmari cay rrupaiman churashcaiman kanchi
    Time Stamp: ('ts1107', 'ts1108'), Annotation: kay botaimans, ñucanchig kunan trabajuman churanchig
    Time Stamp: ('ts1111', 'ts1113'), Annotation: chayurasga ni ni tiempo  nima 
    Time Stamp: ('ts1115', 'ts1116'), Annotation: lluchuchaki llamakanchi mm
    Time Stamp: ('ts1117', 'ts1118'), Annotation: may rrumi rrinacagpiman
    Time Stamp: ('ts1119', 'ts1120'), Annotation: ñan rrumitiman 
    Time Stamp: ('ts1121', 'ts1122'), Annotation: rina kagpipash chay rrish 
    Time Stamp: ('ts1123', 'ts1124'), Annotation: kutin 
    Time Stamp: ('ts1125', 'ts1126'), Annotation: china anakuan imata rruanakapish 
    Time Stamp: ('ts1127', 'ts1128'), Annotation: cazi
    Time Stamp: ('ts1129', 'ts1130'), Annotation: chi caznagunata china pugtsu cashca casi
    Time Stamp: ('ts1131', 'ts1132'), Annotation: shina ñutugunallata shugshin 
    Time Stamp: ('ts1135', 'ts1136'), Annotation: chalina 
    Time Stamp: ('ts1137', 'ts1138'), Annotation: imashti 
    Time Stamp: ('ts1139', 'ts1140'), Annotation: anaku 
    Time Stamp: ('ts1141', 'ts1142'), Annotation: anakucanchika
    Time Stamp: ('ts1145', 'ts1146'), Annotation: bonituata kaytaga ñukanchiga 
    Time Stamp: ('ts1147', 'ts1148'), Annotation: chilpish anakunchig nisga anakusga
    Time Stamp: ('ts1149', 'ts1150'), Annotation: chaydaga kutin ñukanchig 
    Time Stamp: ('ts1151', 'ts1152'), Annotation: tundu 
    Time Stamp: ('ts1153', 'ts1154'), Annotation: mana siquiera chay masti 
    Time Stamp: ('ts1155', 'ts1156'), Annotation: putugunata chariranchi
    Time Stamp: ('ts1158', 'ts1160'), Annotation: amu cunanba cutin 
    Time Stamp: ('ts1161', 'ts1163'), Annotation: chay historiadaga 
    Time Stamp: ('ts1165', 'ts1169'), Annotation: na mashti, na chinkachina karanka 
    Time Stamp: ('ts1174', 'ts1176'), Annotation: cashnami karkanchig nish ningapa kutin  
    Time Stamp: ('ts1178', 'ts1180'), Annotation: chaydaga kutin 
    Time Stamp: ('ts1181', 'ts1182'), Annotation: chay historiadaga 
    Time Stamp: ('ts1183', 'ts1184'), Annotation: ña amuguna sakipig sakipig ñukanchish  
    Time Stamp: ('ts1185', 'ts1186'), Annotation: cuntentu kutin ña ñukanchig saquirinchi
    Time Stamp: ('ts1187', 'ts1188'), Annotation: ni pushashka nada na push 
    Time Stamp: ('ts1189', 'ts1190'), Annotation: ñucanchig pushashcall
    Time Stamp: ('ts1193', 'ts1194'), Annotation: tres vara cuatro varada 
    Time Stamp: ('ts1196', 'ts1198'), Annotation: an mashti anagudapash 
    Time Stamp: ('ts1199', 'ts1200'), Annotation: shina 
    Time Stamp: ('ts1201', 'ts1202'), Annotation: shina anacuguana rruashkaga 
    Time Stamp: ('ts1203', 'ts1204'), Annotation: mashti anacucanchi
    Time Stamp: ('ts1205', 'ts1206'), Annotation: chumbin shina 
    Time Stamp: ('ts1207', 'ts1208'), Annotation: chaimanda chumbiuan anacush kutin 
    Time Stamp: ('ts1209', 'ts1210'), Annotation: mashti 
    Time Stamp: ('ts1211', 'ts1212'), Annotation: hacienda trabaju rringaupi
    Time Stamp: ('ts1213', 'ts1214'), Annotation: shina kutin 
    Time Stamp: ('ts1215', 'ts1216'), Annotation: masti 
    Time Stamp: ('ts1217', 'ts1218'), Annotation: juyalla sabanagua nishka
    Time Stamp: ('ts1219', 'ts1220'), Annotation: chay sabanapimi 
    Time Stamp: ('ts1221', 'ts1222'), Annotation: kaygudaga ma mashquigua gagpima 
    Time Stamp: ('ts1223', 'ts1224'), Annotation: jabas camllagua kagpi yanunagagpi 
    Time Stamp: ('ts1225', 'ts1226'), Annotation: mashti kipish aparishga 
    Time Stamp: ('ts1227', 'ts1228'), Annotation: shina kipish aparishga
    Time Stamp: ('ts1229', 'ts1230'), Annotation: kutin chaymandaga 
    Time Stamp: ('ts1231', 'ts1232'), Annotation: cusecha tiagpiga 
    Time Stamp: ('ts1233', 'ts1234'), Annotation: chay gindiguna ayudashpa 
    Time Stamp: ('ts1235', 'ts1236'), Annotation: tareapi cosechachun 
    Time Stamp: ('ts1237', 'ts1238'), Annotation: ayudash cusechachun churan 
    Time Stamp: ('ts1239', 'ts1240'), Annotation: yanuymandaga ma mashuari
    Time Stamp: ('ts1241', 'ts1242'), Annotation: mellucuri 
    Time Stamp: ('ts1243', 'ts1244'), Annotation: jabasri 
    Time Stamp: ('ts1245', 'ts1246'), Annotation: papari
    Time Stamp: ('ts1247', 'ts1248'), Annotation: jatun canustu jundituta 
    Time Stamp: ('ts1249', 'ts1251'), Annotation: apa aparishga rijun 
    Time Stamp: ('ts1253', 'ts1255'), Annotation: chimba pamban  manzanaman 
    Time Stamp: ('ts1257', 'ts1259'), Annotation: chaygunapi ñucanchig amugunata servi
    Time Stamp: ('ts1261', 'ts1262'), Annotation: imashti kutin
    Time Stamp: ('ts1263', 'ts1264'), Annotation: ñucanchig papaguada mana charishpa
    Time Stamp: ('ts1265', 'ts1266'), Annotation: mashti 
    Time Stamp: ('ts1267', 'ts1268'), Annotation: shina 
    Time Stamp: ('ts1269', 'ts1270'), Annotation: camiza kunan kay rrupachu 
    Time Stamp: ('ts1274', 'ts1276'), Annotation: camizataga kutin imashshina
    Time Stamp: ('ts1277', 'ts1278'), Annotation: caimishma butunana caimbash butunana
    Time Stamp: ('ts1279', 'ts1280'), Annotation: shina 
    Time Stamp: ('ts1281', 'ts1282'), Annotation: manga larga nishga chayta churashga
    Time Stamp: ('ts1283', 'ts1284'), Annotation: chaiga chaiga china 
    Time Stamp: ('ts1285', 'ts1286'), Annotation: kutin kutuna tiaka, kutunata churashgaka 
    Time Stamp: ('ts1287', 'ts1288'), Annotation: chay papaguataga 
    Time Stamp: ('ts1289', 'ts1290'), Annotation: demaaaaaaaas
    Time Stamp: ('ts1291', 'ts1292'), Annotation: papaga hacienda papaga 
    Time Stamp: ('ts1293', 'ts1294'), Annotation: ñukanchiga kutin kay 
    Time Stamp: ('ts1295', 'ts1296'), Annotation: imashti papataga kashna 
    Time Stamp: ('ts1297', 'ts1298'), Annotation: productuta na tanto charish shina 
    Time Stamp: ('ts1299', 'ts1300'), Annotation: amugunallata servish tian 
    Time Stamp: ('ts1301', 'ts1302'), Annotation: chaymandaga 
    Time Stamp: ('ts1303', 'ts1304'), Annotation: ñukanchika
    Time Stamp: ('ts1305', 'ts1306'), Annotation: cada guachu shugshinchi papa allayman china kan 
    Time Stamp: ('ts1307', 'ts1308'), Annotation: quinchushisi ñukanchika
    Time Stamp: ('ts1309', 'ts1311'), Annotation: cuatro o cinco  ari guanllash
    Time Stamp: ('ts1313', 'ts1314'), Annotation: aparishka purircanchi shina 
    Time Stamp: ('ts1315', 'ts1316'), Annotation: guanllashga shina 
    Time Stamp: ('ts1317', 'ts1318'), Annotation: camizata cacharishga
    Time Stamp: ('ts1319', 'ts1320'), Annotation: shina kimsagua 
    Time Stamp: ('ts1321', 'ts1322'), Annotation: chuskuguada shina kimchullishcanchiga
    Time Stamp: ('ts1323', 'ts1325'), Annotation: None
    Time Stamp: ('ts1327', 'ts1329'), Annotation: mayta, mayta saquifunga 
    Time Stamp: ('ts1331', 'ts1332'), Annotation: kutin china amuguna kuy ima china 
    Time Stamp: ('ts1333', 'ts1334'), Annotation: rradingunipi kutin 
    Time Stamp: ('ts1335', 'ts1336'), Annotation: chay amuguna rrandijush kutin 
    Time Stamp: ('ts1337', 'ts1338'), Annotation: mashti  darais escondiendo 
    Time Stamp: ('ts1339', 'ts1340'), Annotation: nishgaka  kutin ñukanchita rrugapika china 
    Time Stamp: ('ts1341', 'ts1342'), Annotation: ishkay canastu kimsa canastu china 
    Time Stamp: ('ts1343', 'ts1344'), Annotation: mashti 
    Time Stamp: ('ts1345', 'ts1346'), Annotation: chay guachuwi
    Time Stamp: ('ts1347', 'ts1348'), Annotation: experienciajushgaka
    Time Stamp: ('ts1349', 'ts1350'), Annotation: chaypi pambacanchi china 
    Time Stamp: ('ts1351', 'ts1352'), Annotation: mashti 
    Time Stamp: ('ts1354', 'ts1356'), Annotation: rrandikkuna payti baju llukshichun nishpaka
    Time Stamp: ('ts1357', 'ts1358'), Annotation: shina ishkay canastu kimsa canastu 
    Time Stamp: ('ts1359', 'ts1360'), Annotation: china kay kaypi shug churarkanchig chaypi  balde shug
    Time Stamp: ('ts1361', 'ts1362'), Annotation: imashti kutin 
    Time Stamp: ('ts1363', 'ts1364'), Annotation: chaymandaga alzarish pallanguna
    Time Stamp: ('ts1365', 'ts1366'), Annotation: señala señor sino chay kutin
    Time Stamp: ('ts1367', 'ts1368'), Annotation: chingashka chaypi 
    Time Stamp: ('ts1369', 'ts1370'), Annotation: chay papaga canastuhudaga saquiri
    Time Stamp: ('ts1371', 'ts1372'), Annotation: chuca  kutin ñukanchi shina 
    Time Stamp: ('ts1373', 'ts1374'), Annotation: ña alzarimun ku guti
    Time Stamp: ('ts1375', 'ts1376'), Annotation: shug (........)
    Time Stamp: ('ts1377', 'ts1378'), Annotation: pallash aparish purircanchi ñukanchiga
    Time Stamp: ('ts1379', 'ts1380'), Annotation: chaymundami 
    Time Stamp: ('ts1381', 'ts1382'), Annotation: kutin abunuiman tiarigpiga 
    Time Stamp: ('ts1383', 'ts1384'), Annotation: ña ñucanchig kutin, ñucanchig productuta tarpush tarpush 
    Time Stamp: ('ts1385', 'ts1386'), Annotation: ñukanchigpa gindika charig 
    Time Stamp: ('ts1387', 'ts1388'), Annotation: sinuga amuguuuuuuunalla en pena servishga 
    Time Stamp: ('ts1389', 'ts1390'), Annotation: semejante guasicaman mada rruashca Diosito 
    Time Stamp: ('ts1391', 'ts1392'), Annotation: llamaguna saicientos
    Time Stamp: ('ts1393', 'ts1394'), Annotation: trescientos 
    Time Stamp: ('ts1395', 'ts1396'), Annotation: cuatrocientos 
    Time Stamp: ('ts1397', 'ts1398'), Annotation: pero cada uno
    Time Stamp: ('ts1399', 'ts1400'), Annotation: mashti llamaguna carnero separado 
    Time Stamp: ('ts1401', 'ts1402'), Annotation: mashti madre llama separado 
    Time Stamp: ('ts1403', 'ts1405'), Annotation:  guagua llama separadu
    Time Stamp: ('ts1406', 'ts1409'), Annotation: areee chaymada kutin 
    Time Stamp: ('ts1411', 'ts1412'), Annotation: imami kaka ñucanchi kutin china 
    Time Stamp: ('ts1413', 'ts1414'), Annotation: chasquicandi viernesta, chasquishcaga ña 
    Time Stamp: ('ts1415', 'ts1416'), Annotation: viernes tardedata guachan 
    Time Stamp: ('ts1417', 'ts1418'), Annotation: chaydaka kutin ñukanchigka mediu machuta 
    Time Stamp: ('ts1419', 'ts1420'), Annotation: kutin madreta rrurrarcanchi
    Time Stamp: ('ts1421', 'ts1422'), Annotation: mediu machuta madreta rruuurrashka
    Time Stamp: ('ts1423', 'ts1424'), Annotation: chaybi kutin ñucanchigka
    Time Stamp: ('ts1425', 'ts1426'), Annotation: kutin chay
    Time Stamp: ('ts1427', 'ts1428'), Annotation: madre llamadaga llukchikanchi
    Time Stamp: ('ts1429', 'ts1430'), Annotation: mikungau
    Time Stamp: ('ts1432', 'ts1435'), Annotation: are pacalla 
    Time Stamp: ('ts1437', 'ts1438'), Annotation: amuguna demas 
    Time Stamp: ('ts1439', 'ts1441'), Annotation: ñuka luisu tiu llada
    Time Stamp: ('ts1443', 'ts1444'), Annotation: daga demas fiña 
    Time Stamp: ('ts1445', 'ts1446'), Annotation: ñuka amugunaguan chu 
    Time Stamp: ('ts1447', 'ts1448'), Annotation: mayurun astitucushcami kani 
    Time Stamp: ('ts1454', 'ts1456'), Annotation: mayta cunga ashta 
    Time Stamp: ('ts1457', 'ts1458'), Annotation: ashta shug paguata japish 
    Time Stamp: ('ts1459', 'ts1460'), Annotation: ashta churajua imanashpa fiña ashta 
    Time Stamp: ('ts1461', 'ts1462'), Annotation: imachina karka 
    Time Stamp: ('ts1463', 'ts1464'), Annotation: kutin ñukanchigta ña china 
    Time Stamp: ('ts1465', 'ts1466'), Annotation: longagunata china munashpaga
    Time Stamp: ('ts1467', 'ts1468'), Annotation: kutin amugunaga 
    Time Stamp: ('ts1469', 'ts1470'), Annotation: shina papata japigpimi saquiglla 
    Time Stamp: ('ts1471', 'ts1473'), Annotation: pero ñukanchiga yana urku 
    Time Stamp: ('ts1475', 'ts1476'), Annotation: yana urku gindiga nunca 
